rentalid,branchcity,date,rentedcars,availablecars,avgdailytemp,isweekend,marketingspend,customerrating,holidayflag,fuelprice,promotiontype
RID7412,Houston,05-20-2023,171.0,114.0,22.9,Yes,104.05,4.9,no,1.4,None
RID7413,newyork,2023-06-17,9999.0,91.0,19.1,yes,437.55,1.7,,1.06,
RID7414,Houston,09-22-2023,141.0,245.0,39.0,yes,83.45,2.3,N,1.39,Discouunt
RID7415,Chcago,2023-05-25,0.0,150.0,-3.5,yes,370.74,2.3,no,1.68,Discouunt
RID7416,denver,01-24-2023,4.0,226.0,37.6,Y,404.51,3.3,Yes,1.43,None
RID7417,Chcago,03-17-2023,130.0,81.0,-3.3,yes,154.25,5.0,No,1.9,Loyalty
RID7418,Chcago,2023-04-16,76.0,182.0,28.5,Yes,$270.94,2.6,Yes,"1,43",
RID7419,Denver,23/07/2023,38.0,52.0,9.3,No,201.83,3.1,,1.75,
RID7420,LA,2023-12-29,,,34.8,No,199.87,3.1,no,1.45,loyalti
RID7421,Huston,12-11-2023,96.0,237.0,17.7,No,239.88,3.9,Yes,1.24,Loyalty
RID7422,Chicago,2023-11-25,64.0,,37.7,TRUE,148.8,0.0,No,0.95,
RID7423,NYC,06-01-2023,65.0,183.0,17.6,,$239.78,4.5,No,1.54,None
RID7424,newyork,2023-03-15,78.0,262.0,11.4,Yes,$370.85,3.8,N,1.79 USD,
RID7425,Chicago,2023-01-11,58.0,213.0,35.8,Yes,$409.89,3.3,No,0.98,Loyalty
RID7426,Huston,11-28-2023,101.0,180.0,1.4,No,300.5,3.3,Yes,1.92 USD,Discount
RID7427,Huston,21/04/2023,121.0,222.0,15.3,,341.73,1.5,No,1.05,
RID7428,Denver,09/11/2023,90.0,283.0,12.5,Y,451.12,2.7,no,1.79,loyalti
RID7429,NYC,08-25-2023,166.0,80.0,9.0,yes,72.48,0.0,,1.2,Discouunt
RID7430,newyork,12-27-2023,93.0,188.0,16.1,,193.09,1.4,,1.28,loyalti
RID7431,Huston,2023-05-18,5.0,,31.0,yes,316.78,3.6,No,2.0,Loyalty
RID7432,Denver,04-17-2023,124.0,184.0,-2.7,,429.05,3.5,N,1.67,Loyalty
RID7433,NYC,32/13/2024,96.0,285.0,14.9,,320.37,2.7,Yes,1.93,Discount
,Chicago,01/08/2023,15.0,109.0,29.4,No,376.95,0.0,no,1.71,Discouunt
RID7435,Ney York,2023-06-12,92.0,166.0,-1.3,,329.26,2.1,No,1.33,None
RID7436,Houston,03-09-2023,129.0,88.0,0.0,Yes,$411.97,2.7,N,"1,47",
RID7437,Huston,23/09/2023,78.0,161.0,17.2,Y,254.56,1.4,,1.92,None
RID7438,New York,2023-01-25,118.0,215.0,7.5,TRUE,234.51,4.9,no,1.19 USD,Discount
RID7439,Chcago,2023-11-15,57.0,198.0,12.9,TRUE,491.8,1.3,N,1.66,Discouunt
RID7440,LA,24/03/2023,,267.0,22.4,,$245.16,2.2,no,2.0,Loyalty
RID7441,Chcago,2023-08-20,53.0,72.0,8.6,yes,446.39,4.4,no,0.99,
RID7442,Los Angeles,2023-03-24,56.0,115.0,34.9,yes,75.29,4.1,No,1.38,Discouunt
RID7443,Chcago,10-02-2023,53.0,149.0,8.0,TRUE,166.86,4.5,,1.57,Discount
RID7444,denver,08-14-2023,28.0,64.0,18.5,TRUE,142.19,3.1,N,1.03,Discouunt
RID7445,denver,05-06-2023,109.0,178.0,5.0,Yes,175.07,2.7,Yes,1.75,loyalti
RID7446,Chcago,07/01/2023,198.0,223.0,21.1,Y,289.83,4.6,No,1.8,
RID7447,Denver,2023-03-02,198.0,260.0,29.4,,162.33,3.0,no,1.22,
RID7448,Chicago,09-13-2023,189.0,131.0,28.2,Y,409.36,2.2,N,1.31,Loyalty
RID7449,Chicago,2023-09-16,15.0,226.0,3.7,,424.03,1.3,,1.43 USD,Discount
RID7450,NYC,13/07/2023,97.0,168.0,18.9,,216.5,1.6,No,1.89,
RID7451,New York,02/12/2023,9999.0,118.0,5.3,Yes,218.06,2.0,Yes,1.09 USD,
RID7452,Huston,32/13/2024,17.0,80.0,hot,TRUE,456.81,4.4,Yes,1.32,
RID7453,NYC,14/10/2023,17.0,180.0,26.7,yes,213.2,4.0,no,1.23,
RID7454,LA,32/13/2024,94.0,100.0,5.8,yes,$328.29,1.6,no,1.35,Discount
RID7455,LA,2023-04-17,,,16.6,TRUE,81.21,3.9,,1.02 USD,None
RID7456,LA,03-25-2023,91.0,,13.9,No,364.19,2.5,no,1.79,Loyalty
RID7457,New York,03-19-2023,160.0,287.0,-3.9,TRUE,452.69,2.1,no,1.01,None
RID7458,Huston,26/02/2023,49.0,109.0,28.4,TRUE,253.67,2.3,,1.4,Discouunt
RID7459,Chicago,2023-07-11,47.0,252.0,1.4,No,193.05,5.0,no,1.25,Discouunt
RID7460,denver,04/09/2023,73.0,273.0,22.8,No,480.86,3.6,no,0.83,None
RID7461,Ney York,03/09/2023,112.0,216.0,15.7,TRUE,380.32,1.4,Yes,1.06 USD,
RID7462,Chcago,03-03-2023,8.0,281.0,6.0,Yes,$263.36,0.0,Yes,0.94,Discouunt
RID7463,Denver,07/03/2023,28.0,288.0,38.4,TRUE,354.22,4.6,Yes,0.85,
RID7464,denver,2023-06-19,122.0,292.0,10.7,Y,260.59,4.4,no,1.58,Discount
RID7465,NYC,01/02/2023,170.0,246.0,18.0,TRUE,362.69,2.6,no,1.26,loyalti
RID7466,New York,2023-07-19,15.0,232.0,31.6,TRUE,284.04,1.2,No,1.76,
RID7467,LA,08-07-2023,191.0,149.0,10.3,yes,437.78,3.2,Yes,1.31,Discount
RID7468,Chcago,2023-02-25,27.0,192.0,24.9,,$319.0,1.2,No,1.07,
RID7469,Houston,10/07/2023,20.0,233.0,7.1,No,146.12,3.4,No,"1,43",
RID7470,Huston,10-15-2023,32.0,220.0,20.0,yes,224.93,3.6,Yes,"0,85",Loyalty
RID7471,newyork,12-08-2023,145.0,273.0,1.4,TRUE,89.63,4.9,N,1.6,
,New York,06-05-2023,157.0,272.0,21.2,TRUE,196.71,4.0,N,1.91,
RID7473,Houston,2023-11-16,143.0,104.0,13.5,Yes,198.36,4.7,N,1.43 USD,None
RID7474,Ney York,2023-10-13,164.0,190.0,3.6,Yes,270.16,3.6,,1.52,loyalti
RID7475,NYC,10/09/2023,93.0,156.0,28.1,TRUE,192.78,4.0,N,"1,01",Loyalty
RID7476,Los Angeles,10-11-2023,190.0,251.0,-2.1,Y,301.4,3.8,No,"1,47",Discount
RID7477,Los Angeles,12-01-2023,183.0,159.0,21.7,Yes,126.32,2.3,no,0.98,Discount
RID7478,NYC,14/02/2023,176.0,86.0,12.3,yes,399.8,4.0,N,"1,33",loyalti
RID7479,Denver,25/03/2023,30.0,98.0,10.0,TRUE,$385.43,3.7,Yes,1.16,
RID7480,Huston,2023-03-19,16.0,56.0,17.7,Yes,108.45,1.4,no,1.67,
,New York,11-28-2023,178.0,69.0,18.9,yes,351.33,1.1,No,1.81,Discouunt
RID7482,denver,2023-04-13,182.0,91.0,18.1,Y,155.99,3.0,N,0.86,loyalti
RID7483,Ney York,2023-03-10,154.0,198.0,11.0,Yes,453.47,0.0,N,1.77,Loyalty
RID7484,New York,08-27-2023,84.0,,23.0,TRUE,$475.49,4.5,no,0.93,Discouunt
RID7485,Chicago,03-21-2023,128.0,65.0,23.7,,374.78,3.8,no,1.28,
RID7486,newyork,16/05/2023,32.0,215.0,25.0,Y,141.77,0.0,N,1.62,Discount
RID7487,New York,27/05/2023,115.0,212.0,15.9,Yes,58.16,5.0,,1.05,
RID7488,Ney York,19/11/2023,6.0,84.0,18.4,Yes,318.84,5.0,N,0.91,
RID7489,Denver,23/10/2023,191.0,282.0,7.9,Yes,473.13,6.0,no,1.38,Discount
RID7490,denver,2023-01-12,20.0,206.0,5.0,No,87.6,4.6,no,0.82,loyalti
RID7491,Denver,11-14-2023,36.0,260.0,-3.0,,156.37,1.4,N,"1,23",None
RID7492,denver,32/13/2024,181.0,182.0,19.1,No,183.88,3.0,,1.28,None
RID7493,Denver,20/05/2023,190.0,186.0,-0.8,No,472.52,3.1,Yes,1.15,
RID7494,Houston,08-17-2023,28.0,276.0,21.3,TRUE,279.37,6.0,,1.54,loyalti
RID7495,Chcago,12-15-2023,97.0,167.0,19.6,yes,477.31,2.0,no,0.99,
RID7496,NYC,2023-04-17,81.0,55.0,33.8,Y,274.45,2.7,No,1.44,None
RID7497,Huston,03-13-2023,166.0,196.0,33.7,No,72.26,2.2,N,1.12,loyalti
,New York,2023-04-27,61.0,195.0,hot,,217.22,4.3,Yes,2.0,Discount
RID7499,NYC,03/10/2023,13.0,267.0,-4.7,Y,113.87,3.1,,1.52 USD,
RID7500,Chcago,04-14-2023,56.0,251.0,3.0,TRUE,457.01,4.7,no,0.96,Discouunt
RID7501,Huston,01-24-2023,127.0,237.0,6.6,Y,84.01,2.2,Yes,1.24,Discouunt
RID7502,Denver,13/03/2023,64.0,219.0,20.9,,$249.53,3.5,no,1.01,loyalti
RID7503,Huston,2023-12-26,6.0,51.0,13.4,,298.66,1.2,,1.84,loyalti
RID7504,Huston,05-01-2023,108.0,264.0,29.3,Y,74.98,4.2,Yes,1.5,Discount
RID7505,Denver,04-02-2023,100.0,193.0,-1.0,TRUE,294.15,3.1,no,0.81,loyalti
RID7506,Huston,2023-10-14,99.0,219.0,8.6,Y,119.97,3.3,Yes,1.83,Discouunt
RID7507,Houston,03-28-2023,131.0,,10.8,Y,306.56,4.7,,0.95,Discouunt
RID7508,Ney York,12/11/2023,160.0,201.0,27.6,No,66.98,1.9,Yes,0.86,Loyalty
RID7509,Denver,04-13-2023,78.0,105.0,20.9,,265.68,0.0,No,1.46,
RID7510,Houston,06-12-2023,34.0,234.0,-999,TRUE,365.21,3.8,no,"0,94",Discouunt
RID7511,NYC,27/12/2023,112.0,281.0,33.9,TRUE,286.55,2.3,,0.83,Discount
RID7512,NYC,05-07-2023,81.0,219.0,hot,TRUE,380.91,1.3,Yes,0.82,
RID7513,LA,10-28-2023,81.0,209.0,5.1,TRUE,474.64,4.4,,1.95,
RID7514,NYC,01-15-2023,177.0,50.0,39.2,yes,124.36,4.9,Yes,1.41,None
RID7515,Los Angeles,2023-03-30,81.0,240.0,22.8,Yes,485.06,1.8,no,1.67,
RID7516,LA,06-05-2023,76.0,167.0,22.1,yes,353.45,0.0,N,1.35,Loyalty
RID7517,Los Angeles,2023-07-30,85.0,68.0,-3.8,Yes,442.34,0.0,,1.62,
RID7518,Huston,2023-12-18,193.0,285.0,37.7,yes,159.13,2.9,No,0.8,
RID7519,Huston,16/03/2023,24.0,112.0,-999,No,252.15,3.5,,0.98,loyalti
RID7520,Denver,2023-06-24,170.0,180.0,28.1,No,122.61,3.5,,1.98,Discouunt
RID7521,Denver,03/04/2023,157.0,246.0,12.7,TRUE,411.35,3.8,Yes,1.17,Loyalty
RID7522,New York,22/04/2023,9999.0,171.0,14.7,Y,290.28,2.8,Yes,1.93,
RID7523,New York,2023-11-12,66.0,199.0,11.0,Y,255.0,1.4,Yes,1.33,Loyalty
RID7524,newyork,03-16-2023,44.0,106.0,28.1,,$346.16,3.8,No,1.45,
RID7525,Denver,2023-07-05,189.0,136.0,24.7,,272.44,4.3,Yes,0.93,Loyalty
RID7526,Huston,2023-02-17,184.0,227.0,24.5,Yes,326.42,1.7,no,1.87 USD,None
RID7527,NYC,02-25-2023,149.0,284.0,17.9,,153.76,3.0,no,1.94,
RID7528,Denver,03-13-2023,152.0,284.0,16.2,,230.28,1.1,N,"1,77",loyalti
RID7529,Huston,2023-07-15,138.0,292.0,37.8,Y,323.9,1.1,,1.19,Discouunt
RID7530,Los Angeles,09-02-2023,162.0,253.0,3.1,Yes,435.78,2.9,,1.09,Loyalty
RID7531,New York,2023-11-12,149.0,,-999,,151.99,2.5,No,1.18,
RID7532,Denver,05-03-2023,100.0,165.0,26.3,,471.3,1.1,N,1.18,loyalti
RID7533,Chicago,06-24-2023,140.0,51.0,3.6,TRUE,366.89,2.3,N,1.05,loyalti
RID7534,New York,05-14-2023,123.0,148.0,9.7,No,362.14,3.2,no,1.83,Loyalty
RID7535,Chicago,22/05/2023,196.0,264.0,7.1,Yes,121.7,3.2,,1.03,loyalti
RID7536,Huston,08/01/2023,18.0,298.0,31.5,Yes,434.36,6.0,No,1.06,
RID7537,Houston,2023-10-22,9.0,227.0,hot,Yes,$225.39,4.6,Yes,"1,16",
RID7538,Ney York,2023-07-05,32.0,138.0,32.7,TRUE,53.88,1.6,N,1.51,loyalti
RID7539,denver,2023-08-04,6.0,260.0,9.9,Yes,213.66,4.2,no,0.89,
RID7540,Huston,2023-06-21,130.0,266.0,29.5,Yes,488.2,4.7,,"1,55",
RID7541,NYC,03-28-2023,21.0,129.0,8.4,Yes,389.15,1.9,Yes,"1,62",
RID7542,newyork,2023-10-14,45.0,119.0,13.6,,201.67,2.9,N,1.55,Discouunt
RID7543,Huston,08-24-2023,130.0,287.0,33.6,TRUE,349.28,4.0,Yes,1.72,loyalti
RID7544,Chcago,2023-11-26,159.0,258.0,18.7,,408.77,0.0,Yes,1.36,
RID7545,LA,19/06/2023,29.0,168.0,1.0,TRUE,56.26,3.6,N,1.19,None
RID7546,Chcago,15/11/2023,42.0,286.0,31.6,No,$212.73,4.2,N,1.62,Loyalty
RID7547,NYC,2023-07-25,14.0,135.0,14.1,yes,324.36,3.3,N,0.83,None
RID7548,newyork,05-22-2023,1.0,156.0,16.2,Yes,412.17,0.0,no,1.77 USD,loyalti
RID7549,Denver,05-06-2023,50.0,183.0,19.0,,346.69,2.1,No,1.56,
RID7550,NYC,10-21-2023,177.0,213.0,16.6,Yes,454.04,0.0,Yes,1.57,
RID7551,newyork,28/11/2023,190.0,153.0,20.1,Yes,294.06,2.9,,1.15,
,NYC,2023-02-17,138.0,196.0,18.5,Y,387.86,2.0,No,1.28,
RID7553,LA,32/13/2024,35.0,186.0,21.1,,$104.9,3.5,N,0.89,loyalti
RID7554,Chicago,16/04/2023,117.0,207.0,14.2,Y,123.51,3.6,no,"1,21",Discouunt
RID7555,New York,2023-03-09,70.0,88.0,38.4,yes,366.18,4.3,Yes,1.94,None
RID7556,Chcago,22/09/2023,56.0,264.0,16.9,Y,140.49,0.0,Yes,1.68,Discount
RID7557,Huston,32/13/2024,168.0,200.0,4.0,,486.31,3.6,Yes,1.11,Discouunt
RID7558,Los Angeles,08-10-2023,49.0,280.0,36.2,No,200.52,3.7,no,1.58,Discount
RID7559,newyork,30/10/2023,142.0,50.0,17.5,,64.71,4.4,Yes,0.9,loyalti
RID7560,denver,2023-11-21,142.0,145.0,38.7,No,306.8,3.5,no,1.4 USD,loyalti
RID7561,Denver,2023-03-11,29.0,62.0,26.2,yes,224.18,1.6,no,1.89,
RID7562,newyork,2023-03-18,96.0,246.0,26.5,No,126.42,3.3,no,1.27,Loyalty
RID7563,Denver,02-22-2023,57.0,156.0,39.8,,228.2,2.4,N,1.97,None
RID7564,Los Angeles,20/08/2023,9999.0,157.0,-999,No,163.31,2.7,no,1.72,
RID7565,newyork,12-04-2023,194.0,,-999,No,449.42,3.5,No,1.54,Discount
RID7566,LA,04-10-2023,58.0,176.0,15.7,No,492.87,0.0,,1.08,Discouunt
RID7567,LA,2023-09-20,29.0,279.0,23.0,No,$456.27,4.0,No,1.91,Discount
RID7568,Huston,28/07/2023,80.0,260.0,12.2,Y,307.05,4.9,Yes,1.39,None
RID7569,Houston,28/12/2023,68.0,295.0,-2.9,Y,302.73,4.5,no,1.82,
RID7570,Los Angeles,09-15-2023,26.0,66.0,12.9,yes,419.02,2.6,no,1.6,Loyalty
RID7571,NYC,2023-10-10,29.0,139.0,15.8,TRUE,127.96,2.8,no,1.89,
RID7572,Los Angeles,2023-07-31,175.0,229.0,20.8,TRUE,232.21,4.6,no,1.46,Loyalty
RID7573,LA,2023-02-22,117.0,265.0,4.9,TRUE,253.88,3.5,No,1.4,
RID7574,LA,22/10/2023,76.0,256.0,33.7,Y,496.33,2.0,no,1.28,Discouunt
RID7575,newyork,2023-07-19,38.0,,20.6,yes,61.59,6.0,,1.33,Discount
RID7576,newyork,32/13/2024,67.0,194.0,7.4,TRUE,190.92,3.6,No,1.16,Discouunt
RID7577,Ney York,32/13/2024,143.0,126.0,16.6,yes,$69.88,2.5,,1.96,Discouunt
RID7578,Houston,2023-03-08,30.0,205.0,25.2,Y,74.89,2.2,Yes,1.79,
RID7579,Houston,28/10/2023,0.0,165.0,18.3,No,470.79,3.7,,1.06,loyalti
RID7580,newyork,12-28-2023,129.0,128.0,7.5,yes,416.64,0.0,No,1.23 USD,None
RID7581,Chicago,2023-02-10,11.0,194.0,5.0,yes,144.41,2.6,No,1.87,None
RID7582,Huston,26/06/2023,1.0,233.0,39.8,No,314.17,1.9,No,1.26,Discount
RID7583,Huston,2023-01-04,27.0,234.0,-1.4,yes,182.58,3.7,Yes,1.51,None
RID7584,New York,2023-05-02,177.0,62.0,30.8,,225.46,6.0,N,"1,03",
RID7585,Ney York,12-09-2023,159.0,205.0,hot,Y,$396.03,2.4,,1.82,
RID7586,New York,2023-02-16,36.0,130.0,17.3,TRUE,103.55,2.4,,0.83,Loyalty
RID7587,Chicago,2023-07-18,8.0,259.0,35.8,yes,58.3,1.7,N,0.96,Loyalty
RID7588,New York,2023-06-14,16.0,93.0,6.7,Y,224.73,4.6,,0.97,Discouunt
RID7589,Denver,12-07-2023,93.0,206.0,0.0,yes,392.43,4.2,no,1.64,None
RID7590,Denver,06-30-2023,82.0,109.0,35.7,Yes,248.26,3.3,No,1.79,Discouunt
RID7591,Chcago,2023-08-06,165.0,146.0,25.0,yes,316.33,4.7,N,1.38,Discount
RID7592,Houston,24/08/2023,101.0,285.0,20.9,Y,308.92,3.0,,1.12,None
RID7593,Houston,2023-09-13,145.0,148.0,-2.1,No,220.16,4.6,Yes,1.29,Loyalty
RID7594,Houston,2023-12-26,156.0,196.0,8.0,Y,377.26,3.9,N,1.61,Discouunt
RID7595,Denver,2023-07-22,45.0,126.0,15.5,,$229.68,3.8,Yes,1.81 USD,None
RID7596,denver,11-14-2023,175.0,170.0,10.7,No,132.86,2.9,No,1.06,
RID7597,NYC,07/08/2023,191.0,113.0,33.0,,393.75,2.6,,1.05,loyalti
RID7598,Ney York,02-26-2023,156.0,130.0,-0.3,TRUE,455.37,1.4,N,1.59 USD,
RID7599,Huston,02-08-2023,127.0,154.0,0.3,Y,54.17,2.4,Yes,1.97,Discouunt
RID7600,NYC,2023-11-05,79.0,68.0,0.9,yes,425.3,4.3,no,1.86,Loyalty
RID7601,Houston,04-05-2023,135.0,224.0,-0.7,TRUE,258.48,4.3,,1.75,
RID7602,newyork,2023-11-04,161.0,72.0,1.3,No,318.74,2.9,,1.53,Discouunt
RID7603,Ney York,2023-08-07,166.0,,37.6,TRUE,$379.02,3.9,N,1.32,
RID7604,denver,02/03/2023,139.0,88.0,1.7,No,235.59,3.3,no,1.84,None
RID7605,newyork,2023-03-31,46.0,210.0,24.5,,346.2,0.0,Yes,1.93,Discouunt
RID7606,Ney York,07-24-2023,137.0,83.0,36.7,Yes,416.65,4.3,Yes,0.95,
RID7607,NYC,04-13-2023,197.0,,18.0,Yes,494.16,3.6,Yes,1.91,None
RID7608,Huston,32/13/2024,183.0,99.0,28.8,Yes,451.27,6.0,N,1.81,Loyalty
RID7609,Denver,13/02/2023,71.0,206.0,1.9,,436.46,1.1,,1.72,Discouunt
RID7610,Los Angeles,2023-11-18,66.0,100.0,23.4,Y,255.1,2.3,No,1.93,
RID7611,Chicago,11/02/2023,193.0,280.0,23.3,Y,138.43,3.2,,1.34,Discount
RID7612,New York,05-19-2023,116.0,293.0,-1.2,TRUE,408.86,4.9,No,1.26,loyalti
RID7613,Chicago,2023-05-23,141.0,51.0,33.0,No,52.72,2.8,no,1.57,None
RID7614,NYC,32/13/2024,46.0,202.0,24.9,TRUE,302.1,1.1,no,1.76,
RID7615,Los Angeles,2023-02-18,13.0,118.0,-999,,253.3,2.0,Yes,2.0,Discouunt
RID7616,Denver,04/12/2023,6.0,232.0,-1.8,Yes,$351.34,6.0,Yes,0.95,
RID7617,Chicago,12-24-2023,24.0,82.0,28.5,TRUE,253.05,3.1,No,1.9,None
RID7618,Huston,19/04/2023,33.0,274.0,-999,,73.39,1.9,N,1.38,Discouunt
RID7619,Houston,10/10/2023,19.0,290.0,0.7,yes,195.7,3.8,Yes,1.4,None
RID7620,Chcago,2023-07-21,188.0,255.0,17.9,TRUE,190.57,4.6,N,1.07,
RID7621,Houston,22/04/2023,11.0,273.0,34.3,Yes,216.26,2.2,no,1.37,Discouunt
RID7622,New York,02-01-2023,180.0,114.0,26.1,Y,209.21,3.0,No,1.12,
RID7623,Houston,10-03-2023,103.0,,-1.2,TRUE,385.19,4.2,no,0.98 USD,
RID7624,Houston,2023-01-07,32.0,139.0,8.8,Y,253.78,1.4,,1.49 USD,
RID7625,Los Angeles,24/04/2023,183.0,103.0,-2.9,Yes,224.94,1.2,Yes,1.79 USD,None
RID7626,denver,2023-10-04,167.0,202.0,12.1,,$311.16,1.5,no,1.34,
RID7627,denver,12-08-2023,15.0,102.0,-1.5,,240.19,1.5,no,1.77,None
RID7628,Huston,23/01/2023,141.0,130.0,12.8,Y,372.37,3.4,,1.16,Discount
RID7629,Los Angeles,08/06/2023,45.0,147.0,37.6,Y,304.23,4.3,N,1.25,
RID7630,Chicago,10-01-2023,147.0,167.0,27.4,TRUE,226.88,4.5,,0.84,Discouunt
RID7631,New York,2023-11-01,112.0,60.0,-2.2,No,358.94,0.0,no,0.82,Discouunt
RID7632,Ney York,22/10/2023,178.0,153.0,18.0,TRUE,461.27,4.7,No,1.19,
RID7633,Houston,11-27-2023,169.0,84.0,15.7,No,377.5,4.4,Yes,1.65,loyalti
RID7634,LA,05-16-2023,114.0,202.0,38.3,Y,477.79,3.5,No,1.42,Discount
RID7635,Houston,2023-11-17,61.0,114.0,32.1,Yes,447.72,1.4,No,1.7,
RID7636,Ney York,10-06-2023,122.0,236.0,17.0,TRUE,210.96,3.5,No,1.57,
RID7637,New York,13/04/2023,127.0,170.0,34.0,yes,125.25,1.6,Yes,0.89 USD,Discount
RID7638,Los Angeles,15/06/2023,155.0,255.0,8.8,No,59.56,4.8,Yes,0.96,
RID7639,Houston,2023-04-26,40.0,207.0,26.8,Y,346.04,4.8,Yes,1.36,None
RID7640,Houston,2023-10-11,31.0,133.0,15.8,Yes,357.13,2.2,Yes,0.88,Discount
RID7641,NYC,2023-08-07,21.0,224.0,25.9,TRUE,142.43,5.0,no,1.76,Discouunt
RID7642,newyork,28/03/2023,86.0,242.0,10.6,TRUE,59.21,1.9,No,"1,03",Loyalty
RID7643,Huston,27/09/2023,23.0,58.0,25.3,Y,77.8,4.0,no,"0,99",loyalti
RID7644,LA,21/06/2023,182.0,242.0,29.8,No,387.82,2.4,,"0,91",
RID7645,Houston,2023-07-12,151.0,,6.4,Y,152.95,1.6,N,1.76,Discount
RID7646,Huston,23/07/2023,59.0,81.0,8.7,yes,289.64,4.4,Yes,1.7,
RID7647,Huston,03-22-2023,26.0,155.0,27.8,TRUE,208.5,2.5,no,1.59,None
RID7648,Los Angeles,2023-09-21,195.0,167.0,30.5,,140.2,3.1,N,1.57,loyalti
RID7649,LA,2023-02-18,152.0,201.0,19.6,Yes,311.95,1.8,N,1.03,
RID7650,New York,2023-09-29,1.0,137.0,25.4,yes,150.69,4.3,no,1.44,
RID7651,LA,25/01/2023,121.0,292.0,-1.5,No,389.3,3.2,,"1,15",
RID7652,Huston,2023-04-05,96.0,125.0,29.0,Yes,472.08,4.2,No,0.99,Discount
RID7653,Los Angeles,11-17-2023,130.0,281.0,25.3,TRUE,248.75,4.2,No,1.47,loyalti
RID7654,Denver,06-18-2023,120.0,109.0,12.7,Yes,262.68,4.0,Yes,1.63,loyalti
RID7655,denver,2023-11-29,9999.0,157.0,-3.3,Y,339.71,2.3,N,0.96,None
RID7656,newyork,07-08-2023,44.0,144.0,-999,TRUE,85.55,2.1,Yes,1.43,None
RID7657,NYC,26/12/2023,118.0,116.0,-4.7,TRUE,336.83,6.0,,1.63,loyalti
RID7658,Huston,2023-01-18,187.0,198.0,11.3,yes,297.33,1.3,N,1.18,Discount
RID7659,Houston,2023-04-05,33.0,67.0,13.1,Y,113.41,6.0,no,1.32,Loyalty
RID7660,newyork,11/09/2023,94.0,118.0,37.3,Yes,219.73,3.6,Yes,0.95,Loyalty
RID7661,NYC,26/07/2023,52.0,,29.1,Y,97.22,2.3,N,1.02,
RID7662,New York,08/03/2023,42.0,100.0,23.7,Y,308.77,1.8,N,1.68,
RID7663,NYC,03/12/2023,168.0,67.0,38.8,No,$79.53,3.9,N,1.01,
RID7664,New York,2023-01-28,86.0,59.0,31.3,TRUE,257.59,1.8,Yes,1.44,Discouunt
RID7665,Ney York,05-12-2023,81.0,107.0,20.1,Y,92.58,2.1,no,0.94,Discouunt
RID7666,Ney York,08-23-2023,173.0,54.0,13.9,No,174.39,2.9,,1.6,Discount
RID7667,Houston,18/12/2023,198.0,227.0,32.6,yes,212.29,3.4,N,1.08,None
RID7668,newyork,18/09/2023,173.0,200.0,24.6,TRUE,$251.53,0.0,Yes,0.83,loyalti
RID7669,denver,09-12-2023,68.0,150.0,14.2,No,$387.46,3.1,No,1.96,Discount
RID7670,Ney York,2023-09-04,1.0,148.0,31.7,Y,401.67,4.4,no,1.88,
RID7671,NYC,2023-07-30,19.0,248.0,-2.5,TRUE,283.59,1.1,no,1.02,Discouunt
RID7672,Chcago,03/08/2023,199.0,93.0,28.2,No,55.85,1.5,N,0.88,
RID7673,newyork,2023-06-19,177.0,262.0,-1.9,Yes,338.42,2.0,,1.59,loyalti
RID7674,Houston,2023-06-19,84.0,274.0,19.2,yes,$124.7,3.1,Yes,1.03 USD,loyalti
RID7675,Denver,01-10-2023,162.0,59.0,34.7,TRUE,442.19,0.0,Yes,1.42,
RID7676,denver,08-06-2023,97.0,212.0,hot,Yes,262.8,4.3,N,2.0 USD,loyalti
RID7677,New York,09-03-2023,160.0,149.0,13.4,yes,221.58,4.3,,1.85,Loyalty
RID7678,denver,26/05/2023,90.0,103.0,34.9,yes,478.8,4.6,,1.14 USD,None
RID7679,LA,2023-02-18,126.0,202.0,-4.1,Yes,435.61,6.0,no,1.4,loyalti
RID7680,Huston,2023-06-28,172.0,254.0,25.1,Y,319.12,4.8,,1.6,Discouunt
RID7681,NYC,04-01-2023,118.0,138.0,-2.9,,461.69,1.3,,1.47,Discount
RID7682,LA,03-18-2023,169.0,228.0,hot,yes,323.57,3.7,No,2.0,None
,LA,03-16-2023,120.0,,19.2,TRUE,214.14,4.9,,1.25,Loyalty
RID7684,Huston,2023-04-01,10.0,181.0,23.0,Y,436.58,1.6,N,1.0 USD,
RID7685,Chicago,2023-05-02,171.0,,10.6,Yes,$229.89,4.8,No,1.7,
RID7686,Chicago,01/11/2023,45.0,162.0,16.2,,374.8,4.6,,0.86,Loyalty
RID7687,newyork,26/03/2023,137.0,210.0,3.8,Y,322.95,6.0,No,1.94 USD,loyalti
RID7688,LA,07-29-2023,172.0,95.0,-0.7,Y,155.29,4.2,no,1.77,Discount
RID7689,Ney York,32/13/2024,20.0,158.0,27.6,TRUE,317.31,2.2,N,1.8,Loyalty
RID7690,NYC,2023-02-24,64.0,218.0,3.7,TRUE,426.37,2.9,N,1.52,loyalti
RID7691,Chcago,2023-07-28,63.0,255.0,35.5,TRUE,425.71,3.7,No,2.0,Discount
RID7692,newyork,2023-11-22,89.0,290.0,30.9,,73.23,1.7,N,1.98,
RID7693,Los Angeles,2023-03-01,159.0,210.0,4.1,TRUE,$415.33,1.6,Yes,1.78,None
RID7694,Ney York,09/02/2023,81.0,121.0,22.1,Yes,290.5,3.6,No,1.61,
